upi_txn_count,avg_txn_value,bill_payments,wallet_balance,sms_count,data_usage_gb,ecom_purchases,refund_count,income_bracket,age,txn_variance,credit_score,is_fraud
256,288.61381175620284,8,380.2816165864111,286,6.606311236729216,20,0,1,56,591.9549814275824,351.5472516823191,0
233,1042.3009577467878,2,2179.2905602111878,2007,25.616469562798482,1,2,3,24,99.71598737225474,441.3885216138954,0
168,1502.6500795878655,3,2882.2770056721797,1261,2.985798801597607,25,3,5,59,646.7492512859027,347.2714249433782,1
231,1469.5665033915768,7,7158.304077802177,229,11.00474601240944,25,5,5,52,210.03391049746236,362.3271369236313,0
151,1673.4221335703849,5,213.7754856513416,2341,20.571340205994403,17,5,1,47,206.65390029452902,363.1452870247233,1
24,283.3906944888344,4,4146.8948861684075,2463,8.58655073266642,22,1,3,29,476.40096251105,363.4042284887519,0
51,1647.7019515495729,3,9247.866017214756,1987,24.91641824604752,1,5,3,52,65.39325614012182,403.27557247201923,0
237,814.7627389062953,7,1207.618103836326,243,22.326100884711902,11,5,1,28,30.775204080888166,368.19924361920357,0
309,1027.662568035922,0,5212.6014433642495,115,23.77617391416996,21,2,2,21,216.21264558182492,389.053099410697,1
18,2152.0663221106292,8,7886.571585669386,344,4.01364280836313,4,2,1,42,435.0733650805099,364.37228278438795,0
147,72.12449011739811,0,9431.059944449156,1026,4.646140275868516,19,2,2,49,727.0169451179295,313.9665296068263,0
5,1491.6109516844833,7,7493.088731383808,2276,8.950975263465217,6,0,1,37,678.6837892827724,338.6352882561862,0
377,1516.8492512452635,3,7233.5989315796205,1006,15.783276373328052,23,5,2,48,397.4527033375706,388.22393961093644,1
58,1021.8164520417268,8,8282.232092938048,986,22.566474262632372,15,5,2,21,39.27107501785929,390.6818750886538,0
378,630.7182499154236,4,4517.392087677682,440,25.177661277446653,19,5,1,55,432.8496603571542,379.5897802573856,1
263,624.9513937408002,2,8077.860872916547,2151,21.277891820736823,0,4,2,18,566.7885239409834,347.4553215740564,1
148,2215.088690668844,8,178.84760697996614,1533,27.89360800515383,0,2,4,20,277.9399806947767,414.03552054620803,0
16,1132.959715768001,8,9253.154448230369,405,22.29293353366994,16,3,5,54,97.74000959250722,420.70525080528745,1
334,860.6789393234712,3,4488.734444220036,1007,9.534902666636134,26,1,3,39,230.06868303247094,393.1946376298132,0
228,1149.5050558869375,3,5578.463859870902,1471,8.319897887987892,0,3,2,34,619.555202929573,361.72214084172515,1
276,1690.0064835754354,7,2623.334264257335,420,21.03767728388215,20,0,2,31,287.4826275038294,419.70631357313385,0
362,407.10359219964164,1,7451.055245120172,658,6.189681776343621,19,0,3,58,651.465377641711,404.370729982641,1
160,1151.1128962736573,8,858.6944841049633,1304,3.2350869189029616,12,5,2,52,262.4219469279059,302.30749185081305,0
377,1490.316709220448,5,8739.094445213668,1509,16.20057480825772,29,3,3,30,139.20848034691633,370.0037645102211,1
12,2374.0292193860128,8,8298.356607162794,1741,24.73842630847918,8,5,1,52,354.3202040157505,367.9048838307126,0
126,668.6930660847772,7,2238.9951508231875,1231,3.4907053528609744,14,4,4,19,367.2968647084198,319.8616222672191,0
352,930.1643323948016,6,8112.311543024098,917,23.86079405197401,2,0,4,30,22.725492653976207,414.76407516622197,0
168,979.4285453099383,0,7884.941557308667,1294,24.44137412837067,13,0,5,33,102.46560743799765,461.24332058325473,0
94,1533.568486229963,2,6358.944317764095,111,14.727083002405534,22,3,2,35,156.09155483052578,361.7884453487328,0
140,923.993529948004,1,3797.8497513069065,294,2.190654145309361,10,0,5,24,99.73398072915316,368.3818254168298,0
190,1357.1042169842542,4,2787.837666400492,2329,5.650400611791999,23,4,1,53,279.8055995828774,323.2966817706823,1
320,1965.386308120322,4,2394.6575438645655,755,21.369075117277003,21,4,4,58,772.0520559374443,407.74444515533776,0
182,1778.1947055748988,4,3254.228731359711,2021,21.49744937723301,11,4,1,47,412.2858052783916,393.55716103823056,1
32,1143.6031839558345,3,9045.22858998205,2177,27.001480617446127,12,1,1,59,505.7692588578107,358.3921237484227,0
224,2167.329635301714,4,868.6436822889347,1719,17.689241323360193,25,4,2,58,291.54531803319225,340.02725234607226,1
361,1417.443611504964,2,8305.825634904291,1219,4.161167347556433,12,4,1,24,265.5553316980854,312.7158716709111,0
45,1372.7693067804205,0,3554.0117429140532,877,4.081739712396677,0,1,4,32,28.285949812856604,356.62845209198906,0
232,133.76002655093754,4,5263.834020512446,543,21.7734045420263,23,5,5,57,405.26358798405766,445.1470884236487,1
196,2467.397801875046,8,7965.407773120058,397,5.921647620683084,9,2,4,36,392.05111533381637,381.14662269215466,0
149,351.27848089758544,8,8855.327815527417,907,10.187372238689857,2,0,2,54,134.6862736830872,374.6509710005515,0
205,616.2707354477342,3,3513.3360587192055,1860,14.872754204196461,23,4,4,19,613.8159601632959,379.54092398689886,1
216,176.65725124174105,2,4672.250464623592,944,1.2305638884964605,27,0,3,59,399.2127209456923,324.40109338557073,0
224,1618.0072687504387,0,4203.709041686244,1115,7.84016129708799,3,3,5,30,277.8052364276429,386.74028037300724,0
244,600.517883583066,1,231.18523168871442,1484,12.532743450964762,15,0,3,57,126.0580381281123,427.67757166959694,0
50,491.0255718081726,7,3029.8345997007004,1497,8.749271395549584,7,5,3,58,446.20705330709984,330.72666107647814,1
39,266.96118134694143,0,4645.973413952362,653,4.522924660293192,15,1,2,48,604.7254506101597,320.47530668580094,0
257,303.10694495383837,7,4169.826727916354,2450,21.976361604987822,26,0,1,33,232.77948862112763,392.06422088715755,0
394,1482.4432160843423,6,7247.099352405226,520,24.487855827455554,16,0,3,59,182.84753774561082,447.21859025221505,0
86,1736.109271373159,7,3909.555810488922,1369,8.095629796239884,18,0,4,23,422.3286216110158,373.68149309375826,0
375,1023.5785217377825,5,4944.826844809635,1360,23.34537509088595,21,2,1,45,132.72120898291337,418.4364074949523,0
260,1225.7478499005795,8,4353.125062110397,284,11.873830149838758,14,2,4,49,536.6245754094851,386.07247296451976,0
201,1730.620953158311,2,7432.198874054268,567,15.447230830193082,15,3,4,27,488.2214660759421,382.6814598976636,0
307,92.58048595442511,9,8643.42674997093,1406,25.752031709348007,14,1,1,35,78.79481917722862,411.75621472712896,0
14,841.6701098221824,3,5365.70188217439,1676,22.62363361317103,24,0,1,21,38.85109971128536,368.31785730289954,0
316,2434.0894827723487,5,7915.378722532392,435,24.25094711382724,1,0,4,26,500.02803554498206,473.04814017037444,0
290,1471.2749627538967,7,3038.188151996521,2309,4.536932414297526,10,0,2,24,242.49208145110524,373.5530852052249,0
246,672.8502207488584,4,5459.55914055696,1597,2.5567230620950196,0,0,5,25,78.29214500698484,355.5161974381719,0
255,1328.2386142587222,2,3517.776541332727,2159,26.855439508095618,14,2,5,24,609.9486769156243,426.13113509360403,0
369,889.5010458962425,5,4200.58916316112,1547,11.941110952347284,25,5,2,58,258.09476238393887,371.85007296036395,1
9,1354.0002226244328,3,7350.897261645418,687,8.992450503055585,18,5,1,57,373.0836442141966,316.48370242909505,1
123,358.0667039262896,8,8828.458575093857,1981,21.87853950072382,3,3,4,20,197.0822126884777,406.8458526891329,0
293,375.1509018572296,2,1302.8043717688777,300,25.174260099105773,10,4,5,34,505.580491902792,425.2002308849944,0
378,401.6787869965125,3,6382.928639225067,621,25.943443845999877,4,1,4,19,248.17584812994394,452.29379226850835,1
69,2352.5584902207625,6,5863.223695020205,1987,9.821915663194208,2,5,2,32,774.7365593698264,326.85362961950847,0
150,1845.6023499362875,6,1272.3088878417257,1811,25.640265540449384,12,0,4,46,565.3285634073562,440.42838748953994,0
228,447.8356419226862,3,2197.75387135708,887,1.707551359043189,9,5,2,39,118.01059833503797,333.94321870214753,1
243,511.45525522572353,5,3178.924697853535,159,1.965013998061707,10,3,1,21,339.1889233420387,352.6698487269483,0
181,1840.532213433647,2,1752.6176010932645,677,18.893816257637557,17,4,2,23,314.4826687866041,360.9474639139935,1
271,432.60141974082615,5,2512.9218769909835,420,2.361637888908614,1,5,2,55,432.0552174691027,323.742541030215,1
345,624.6751686703302,1,2749.2479087309043,1558,10.075970471049764,6,3,5,43,675.1252328386101,368.488283195226,0
286,2410.1997404099775,7,3423.1709470866904,2137,20.34630159428426,8,2,4,28,470.9033919945714,450.7241331236346,0
67,675.500985584658,1,7518.965482731474,1022,10.449373433599677,9,4,5,43,58.62977530399943,327.23836115672225,0
221,1670.9992584093095,6,5761.930818120947,1509,5.79819355248283,17,3,3,34,527.7784004742555,383.9719684280847,0
346,2447.6466541312993,8,9863.842052318874,1794,8.799843344688329,22,5,2,41,16.529585377228134,351.2689216798878,0
319,967.027079492492,0,4205.884686977963,668,13.998472301387737,6,2,3,45,626.1687638269105,395.88397551389613,1
287,92.91417761205247,7,7563.264230985557,1201,14.523882732986731,26,3,5,52,536.6424972048812,398.49826632436714,0
181,648.160861534817,6,8727.537371627684,626,23.598506824742458,6,3,4,48,253.9406700985429,411.13753363649323,0
102,2085.6491187871784,5,6821.887081076615,2272,22.62952026822962,2,5,5,30,241.02902562571742,413.0102527995789,1
109,2168.29164808984,5,4177.46093013321,970,13.976125234405988,11,4,4,52,640.6356672715814,338.1154264667928,1
103,1932.8724430832885,5,7560.586844382954,379,25.447186798413757,6,2,4,33,628.8359866204502,401.7390356533632,0
389,327.1190567376039,8,2116.30466394958,1992,3.8699955884461774,16,0,1,32,288.31885995764037,336.1488410891654,0
315,1999.0004106561878,1,3342.766435283311,1851,8.032923831752594,25,1,2,35,246.16870518302645,373.2868671659741,0
10,2300.7606026340854,0,5512.1840254829585,773,24.92530567331642,0,4,5,54,452.26158321740405,405.6632409880263,0
201,1521.4933792382785,5,5796.552934132868,1251,11.650824139471517,4,2,4,58,16.608871387473904,393.5943892269907,0
355,2355.144623028259,9,319.20060717903164,2461,29.444855984418343,15,3,5,44,75.30696000936841,455.39006803688216,0
137,2075.7552650940997,7,9456.630468684487,431,14.254471805071145,14,2,5,52,109.67397621750203,415.1751921315333,0
362,1684.0802166277228,2,6996.6099850521605,1273,23.86210087743104,1,1,4,52,156.47533608346762,420.82081681211804,0
263,1464.103829943783,9,5007.467127295721,2139,12.368057720779973,8,5,3,45,414.4943200736206,364.66728875934473,0
27,904.0054847428277,0,9337.959620642252,1577,13.036128812341696,6,1,2,56,793.8711127402864,378.4556547170754,0
57,440.2542408448726,8,4447.046095983202,135,11.795052844883413,3,0,2,55,525.5645873804093,378.45167949506373,0
169,1532.137110591825,0,9806.31214567668,1808,21.712730805068947,19,0,1,26,58.42604761488664,359.06530128620506,0
206,829.3733063643928,2,5171.619096710502,1543,16.65177757976984,17,1,1,29,425.207705509171,351.09311695961514,0
87,2172.774735442731,7,1231.4291229799967,2353,28.34145428536689,20,4,1,32,402.3497177877085,380.6285440820049,1
149,2483.67549652864,2,7671.529627346845,1479,7.901264337756091,3,4,2,38,123.8925744962591,331.00705955844273,0
89,1893.4480184081526,3,6821.087478270621,539,3.4666005964616082,27,3,3,52,737.0151713539021,331.3312672183465,0
82,271.68015345327433,7,7752.568540925309,1219,12.101213810426849,12,0,2,59,358.20454566354147,379.0674474363174,0
370,757.2797090500634,0,9519.276084384242,263,18.69302487557989,0,3,2,50,795.7017210816944,396.4667347267811,1
5,317.31859782608683,5,7787.244096245079,247,25.893568639007103,27,0,2,36,341.85711324920976,405.2345239774059,0
55,1643.7535370897037,0,6152.232361944804,2441,10.712808157069666,23,1,2,40,490.2865851200513,364.9506958432775,0
177,1924.7176181616724,0,8587.358133372325,294,19.786709158171618,2,4,3,30,92.76240379663766,405.00361157742606,1
209,2317.903335657744,7,6765.1397496098625,762,10.830861090184962,15,4,1,18,368.8399808074267,300.0,1
264,1123.5222487093697,3,4140.378662576639,579,18.707977698336514,29,1,5,46,198.6250562631389,414.6314041302485,0
373,2258.3703414916886,0,8867.635665993555,222,26.6018344374042,21,3,1,41,670.0961908712757,386.9861475670185,0
292,2200.8333396512526,9,2296.8145617652913,1523,7.3250504466525665,3,3,1,33,629.2964720453565,350.20147405785474,0
38,827.1295060752266,6,7174.94862159637,1064,12.425128442157655,24,2,5,42,661.1021997040332,371.3133062147799,0
352,2178.806532574399,4,8827.478203913493,1878,29.801323294677523,22,0,2,40,581.6514558287816,439.24120222233506,0
99,970.3970171102299,4,7340.033545062633,1585,26.122432333359093,24,3,3,45,667.8197466598405,418.49015852812744,1
76,777.3297226726879,0,7003.026648633184,2114,17.156875807937958,15,1,3,33,168.65471263818748,370.49090864825064,0
43,1640.232914046263,9,7551.119111311176,809,15.740513959701122,25,3,1,55,367.1145834980433,353.27785533334776,0
158,854.5340083184486,5,4704.046958176379,1011,8.89571127798809,18,4,5,28,556.5590351573148,400.60369029717276,0
254,1594.0114334064033,8,8754.289753354557,1460,15.757678116959116,0,0,4,20,513.5400733687566,424.54534354830895,0
166,1544.0879234718016,8,2114.0211038473026,2464,25.52135419925844,4,5,2,32,575.9200414705288,353.4485154641757,0
122,1430.425372003724,7,1361.125518403359,1834,20.712648141694526,18,2,1,18,187.16412268947303,366.3430103995615,0
263,982.0282753703543,4,2926.5369231732643,1923,9.056298831250604,21,0,3,24,87.7634201455419,385.48522319929174,0
383,1393.8243180461182,0,5362.616228072432,1679,6.443185671079222,23,4,5,18,734.2771966790733,391.02523413767625,0
310,1511.389413714283,8,5154.561774552447,780,8.323651841406459,10,4,5,49,452.5357974982132,375.04397475847446,0
272,1386.9328768139098,0,8223.927700998207,1433,5.507896441088382,12,4,1,26,131.52248036085464,315.4879115034745,0
58,1138.8276592404438,7,4105.229698399772,655,3.32140053269962,19,4,4,46,636.8148996910156,336.2394602950782,0
240,85.93428976334633,4,4895.009820285935,709,12.864517146040622,4,1,3,43,732.7946499371333,361.21585736022297,0
393,1488.3011838678199,2,232.3400642680168,2256,3.842338329748897,20,2,1,40,143.95517967117615,365.04170031013706,0
226,462.68874359966316,6,4156.418440785097,471,5.571420452949578,3,5,4,46,655.7558396625973,387.40788083781206,1
255,1624.3111239206146,6,6512.964906208386,715,16.64607818801484,3,4,5,55,747.2477984421114,408.472113933047,0
317,1910.3936034110218,8,253.5324732032626,2014,5.355678574137454,3,4,2,50,751.3056642338537,337.0982646518301,1
116,1276.0910073703167,6,2880.731455343813,2353,2.384453139211634,3,3,3,24,732.1836047062659,350.4913794159078,0
259,1378.7909792003588,2,2158.7679569649604,946,9.862971075822614,19,2,3,29,441.67259976448116,385.82749771464137,0
307,2381.1224711816785,0,515.6557462049234,142,6.999413409348042,20,0,4,48,291.4069406305567,380.0474253059357,0
211,2125.560035362807,7,4844.674890153921,964,15.701503045834114,17,2,1,49,15.745518078267336,363.30763775050724,0
233,2289.879464081101,2,1899.0606029587493,1368,3.5198289952046746,17,2,5,37,58.1206592285064,357.0888002030521,0
345,2043.7274063829868,7,7456.507242350664,1478,22.677238236647856,15,5,4,34,348.78282208493863,414.20541120866295,1
70,316.849937524492,7,8494.48604925715,884,27.23388882333659,8,2,2,53,325.46765564929314,403.5598492709147,0
79,415.030047126977,4,5501.293308424563,575,22.431337631707734,17,5,2,20,155.92398856020773,353.1713598097093,0
107,1340.228303308951,0,9818.902690959301,182,16.21839760334113,21,4,2,18,322.4292221450089,335.7216659774654,0
196,652.8706640550957,9,4559.737857558894,1233,25.88970074277211,1,4,4,44,147.9735517097408,387.188793987635,0
256,1217.90391385084,6,5182.345281226663,2337,21.00009220355447,20,1,5,57,680.5450896929141,437.05096986290425,0
230,1016.195043354958,9,9893.255764181726,899,0.8112581122806006,3,5,3,50,245.5739535217231,325.9641229444397,1
298,1396.0648841546106,4,2392.3295160539833,1035,12.12565950684784,11,5,1,37,482.8658366250649,343.705495583447,1
310,1879.8455045327657,7,9431.204802801361,2398,25.6030810325006,6,0,3,31,407.2460189792786,441.17976154438844,0
102,1802.9527223932223,8,524.0917956792211,2438,10.702836310270444,14,3,5,53,50.98684129925385,357.5692694170438,0
342,1327.0236245890692,6,4519.230213605629,1768,1.5388476190029432,6,2,3,22,754.3646383980213,330.811488153585,0
290,2064.8638761017924,6,793.0347701173512,425,22.512299337292035,28,0,4,40,426.50852281788184,435.79853639125326,0
339,1105.6121242681818,0,7319.423954845066,1634,24.160128973344623,21,5,2,32,266.79553827953407,360.02680772842274,1
351,2246.9500101083,3,6123.248465212176,2085,5.237514003777602,25,0,5,23,134.9199900101239,388.7328513926483,0
312,224.63666163515157,1,7095.679208329204,2064,16.351544656873845,20,1,5,50,277.43604143420026,468.3835614221791,0
253,2388.9170735816033,1,3807.355959683368,936,6.1626854503739095,16,3,3,36,26.204166388477706,326.79730709407124,0
170,1653.998049506803,1,3757.871146910665,607,21.717415361802328,15,5,4,30,297.2109427251552,385.1973988867926,1
339,981.182546896153,3,548.6608617128566,2219,8.510738427735827,27,5,3,46,429.8738825705588,315.31435920941215,1
34,533.0276101035495,0,3564.454901343434,1370,9.828346115618237,18,2,3,23,698.7743342222464,347.53047718241186,1
251,1223.9989121368199,3,9299.95518239439,740,25.42664018238299,8,3,5,32,553.0257899812601,470.81064911245517,0
110,526.6678918039875,1,3854.3427180864446,1978,14.551509390103678,13,1,3,33,98.1500273752607,386.83287690611905,0
55,457.51243897069827,4,8330.540291597503,707,20.257756310938312,16,4,2,41,126.71959630598927,353.05768275039543,1
85,1562.5118056617869,2,8439.022497024347,2058,12.370004996312796,4,0,3,40,348.217460576516,417.6182278943603,0
137,1331.5575752253724,7,3795.0874481544147,665,9.291202287215786,1,2,2,27,164.6091237946424,314.2665546712791,0
289,1691.735284796807,3,6356.687935922271,1467,18.95160278252751,19,5,5,58,32.00132429037704,414.17367154272296,1
392,2327.5343996838737,0,1044.1788625032805,2201,5.068298435325228,15,4,4,58,645.9617552932755,367.86315104783444,0
142,1354.0375226806484,0,1126.4179492693372,1853,11.50349514922246,13,1,2,34,25.422830851415355,355.9299918294591,0
188,1473.2835304938544,9,581.7108702509618,1681,6.666592602884707,13,3,4,47,666.2447881064311,376.5416072832311,0
334,269.58453092960815,2,5852.049424413583,2086,21.025951524751992,26,0,4,27,123.84213079604315,406.23826640874995,0
277,1808.2076754761424,8,4318.102678498361,2340,28.354160731210175,0,2,2,36,779.9959445376218,423.7949348710771,0
344,1029.7677566701827,6,5525.520330975977,2205,29.86757355646806,2,5,5,46,487.0603903426902,446.0758871246945,1
73,2442.9768347233185,1,5258.62458603304,228,13.783165908026927,25,5,1,19,590.6365475876174,314.8092444618065,0
38,2066.7763382093676,8,3567.00961179823,1972,7.949646494275112,6,4,4,53,97.28206609477125,386.2088510911717,0
266,1330.07854926449,9,6806.986806752382,805,13.563466426337563,25,4,4,36,691.0622180266693,378.69365401177987,1
57,351.8955027218068,1,7609.168621072268,951,25.494447593900354,14,0,5,24,672.9619508685154,428.3103353378069,0
209,2155.5686935374433,2,244.81976288898957,107,6.577167517285177,18,3,5,43,525.8642579179569,350.9779590459407,0
130,2009.4636837888531,9,2151.6987677118955,2176,28.58682172376125,19,1,3,32,406.79714303035604,418.25365614895605,0
239,502.23356736573083,1,7161.035094025035,1235,10.585040179545455,1,3,5,55,579.9764467740213,432.6102126750161,1
47,773.4318085897597,2,3927.5397090749584,2278,29.581207953783995,18,3,4,20,14.68329011613374,412.5293866619202,1
244,1993.8477824622014,5,6658.59107472192,2335,25.238962182251885,8,3,2,55,478.02819676478293,410.81092540702855,0
375,503.8096940411537,8,3534.9303313721284,1798,24.352830757348016,18,0,1,33,679.4508465940969,432.38944691191426,0
115,2298.4935984698745,8,3968.4760080634073,1598,9.878187876311866,26,0,3,19,291.9509108680563,365.5265174061337,0
253,1090.0921917310866,6,1670.9208495278806,2359,0.7589277524639192,4,1,2,48,95.54859162150429,329.56497721171576,0
155,263.2454583397637,2,2656.487094694984,1744,11.77292081036664,17,3,1,45,342.49302729713287,352.2440400556233,0
187,2048.5841765854884,3,6093.576399325114,375,9.403376405049464,15,0,1,24,584.4125147562205,348.4649618374604,0
340,965.0987234440496,5,4388.314802020147,1802,1.60321121705952,3,1,1,47,94.76795619283129,330.5727321954532,0
99,1339.9230256767635,4,7765.596561151492,1895,15.408275066924926,11,5,2,24,172.77836256818307,368.10262308596407,1
378,325.145643807487,1,8540.591053889593,342,12.38942368284073,28,1,3,53,126.56595899467294,391.0598093102612,0
12,56.330836370206846,5,5462.299540345923,270,19.21941579837498,6,3,3,46,639.5887269044276,398.0830441604197,0
392,1613.0637541935791,2,7606.846191354985,752,18.824996504725455,13,2,1,41,59.6851717374646,386.0764557493139,0
364,1312.1791673176424,7,3138.354680626243,2032,4.062025758952063,22,3,2,56,552.403336670402,320.2421661098023,0
392,1504.1694943517107,1,4208.215032460774,2335,29.320483610735366,11,2,1,21,299.5009673950212,350.8455437755331,0
188,1994.672433432265,0,7156.498994546627,1209,6.014477168522684,2,1,5,46,607.0750818793888,341.32046256851424,0
285,1634.1844878860072,8,3923.4987288886036,1599,13.635583730558785,4,5,3,22,771.8629008393898,335.70754186639107,1
199,478.1949349270741,2,5926.198858073989,2199,14.89946753129518,16,5,4,46,100.49078667332101,381.0291612104435,1
356,933.8926718209696,0,1935.1905129168638,2258,24.485352517816544,25,0,1,47,258.3641824432922,392.50940368916685,0
199,2269.433206730013,6,6037.73601820793,2072,3.4272730847920796,9,5,5,46,649.999087897897,311.95919173309306,1
159,1936.3645156166133,9,8628.985701546246,1166,13.145006236651687,9,4,3,43,220.26512498042942,359.89690494045635,0
97,1413.7607919449572,4,8699.532434251914,2358,19.040814021968014,10,1,2,36,179.94527166637232,358.405880723287,0
164,676.3302446327172,4,7271.009622662443,2135,6.847090837909638,16,0,3,43,662.0486025164877,373.08325527220825,0
65,790.0482294952478,0,7482.958452853648,957,19.01030301359915,4,5,2,54,789.7950675647165,365.996281986134,0
126,1843.2972655848046,8,5623.481706991937,1149,27.748112707714753,12,1,2,44,449.93566621689297,419.5260637668078,0
55,2135.3769390892885,6,5888.214092641665,398,29.926784869593913,9,3,1,47,229.65851118333802,338.2547440628996,0
281,1694.9904403500054,7,1423.1407559641282,1023,1.4573067653249336,8,5,1,47,324.86710966404263,313.0401028235724,1
9,2033.3484406326822,8,4494.205965370881,236,7.449852733217987,16,2,3,20,144.4029586330511,340.9615101982928,0
96,1928.3075312409946,5,4562.685210475001,1143,9.654059915855076,0,1,5,24,611.8909503236945,357.4092941520093,0
174,416.77472149454644,4,9589.128573110627,310,12.2742199631265,3,0,3,26,621.0444740799867,338.15404463865053,0
321,1088.6647916375898,5,4367.759939970565,1674,7.646586148750639,3,3,4,58,701.3455839821706,371.64606002350337,0
26,424.81031202997855,1,5538.492184537301,879,6.502895839381719,17,4,2,59,31.016025241285462,342.9110085932693,0
330,626.3271827648628,3,5379.188852863114,1330,28.65933835131625,8,3,2,30,453.9652598848396,365.86286300244325,0
5,2179.6860803950785,2,6403.940998738839,1902,27.596387281730276,29,5,1,32,179.26179313111567,351.6187443871109,1
137,1208.5853158012962,6,7507.505030185769,1165,1.8862787795919653,24,2,5,22,279.2975822389621,359.4895385984991,0
237,1361.6273495145192,8,2327.914574091634,510,10.494984137343021,28,3,1,46,630.1149360763409,368.26335229590165,0
16,487.1926148080417,4,5334.371749074514,526,12.451882333512996,28,4,4,52,161.70658536558196,352.54821671691263,0
350,815.0658758195502,5,8276.585302428703,1571,7.550928772645329,17,0,3,44,514.2899829590608,419.47284527855163,0
50,614.1031126482814,9,4684.835666991364,1041,19.051750461151176,13,1,3,44,527.1072910666426,350.60912059784926,1
38,555.1561030701448,1,2856.729709098373,2007,19.39123202600511,24,2,5,25,763.7341927728176,360.9149376452364,0
82,1613.0039436241268,2,6581.619846027361,841,25.589874735693613,14,4,1,49,622.3771335378602,393.76392520155457,1
222,679.3654267320013,2,8255.297218411317,1492,22.355643417363925,5,5,1,37,644.8717662514179,322.9144452115563,1
305,1598.4379407500253,8,725.088899981174,1343,16.50591314549569,23,5,4,27,429.9645917241358,398.46838616250005,0
77,193.21380456595708,6,7790.225785731548,1700,19.780809716310387,9,5,3,30,157.55683765827283,364.85178037905496,0
286,397.34726414139953,7,8234.314536321534,1355,8.582669055519034,28,2,1,46,346.19505891749776,330.8879951177571,0
253,722.6236223003071,9,4669.076983127207,427,17.99515760403705,14,3,5,52,444.09676307433807,401.05212864273375,1
51,1512.7649463944447,8,9834.726002502826,1566,14.932204015122618,28,2,3,25,545.9512088538328,343.4151741727791,0
125,1705.811050464071,5,7888.41257300236,2199,4.433661785832927,3,5,4,46,490.0901983472225,332.1343042491733,0
218,1134.6565686098413,3,7759.259392467091,2066,7.6550561591976365,17,4,5,48,321.24248484462237,370.87355516469006,1
243,1142.187740714211,0,7503.601886679511,475,9.104956796286787,17,1,2,58,219.59735452671472,353.43043085993764,0
60,1825.0662859266145,7,1591.0202218609127,362,27.76713222805046,24,1,4,47,142.90236613090963,411.682671040526,0
354,88.76167482567698,6,2250.585775884807,366,7.296405861883739,16,2,5,39,558.1378551550904,395.5319574864622,0
111,885.6705599618404,1,4693.502301497808,2044,9.03269513318021,11,5,1,38,519.8649527068632,354.20952131543726,0
323,2055.83228994212,7,2713.643064598712,1993,11.395946837638252,6,0,2,29,553.0242479486673,374.9837724732668,0
52,1527.887555022762,4,4210.8856261070005,2001,20.080410789448916,15,2,4,28,304.29668771420796,410.9610424684312,0
65,876.2064752507799,6,8895.794688236914,1752,3.9880325779281454,10,5,1,19,217.30217983088858,300.0,1
341,2268.535741207701,3,8260.836229604765,1544,28.641383768566392,13,3,2,58,610.1798496579311,391.64252528920167,0
30,1942.9256822509872,4,6337.394796951824,145,26.034350992795552,2,1,3,19,621.1814420937139,414.7293607246671,0
296,698.9938457299969,7,8595.391903085925,699,17.52787415376403,18,1,1,51,369.9369354338041,376.87293158962507,0
261,1630.9601019380063,0,7859.346651270767,819,20.384117089036224,17,1,5,20,493.4042269661861,449.6222980999703,0
12,1509.589284062944,0,4346.950825224816,2012,0.9914839017043717,29,0,4,33,305.08053474307553,370.44292201898827,0
117,1032.9103893955075,3,2090.545005294457,1392,10.498870872779236,9,5,2,21,564.5382880946473,352.75830946688745,1
359,949.0423940517617,2,5190.590296092458,700,23.97197680451254,5,5,1,40,670.2200613518183,402.0630970215413,0
257,891.7231632004747,9,7388.665937032646,480,2.7857477268753836,12,5,3,37,553.7042890951631,300.0,1
184,1562.0316693193347,1,4420.554027422971,217,8.828258109216247,9,5,4,42,414.9402752092378,365.13522431898934,1
211,1133.9043443776402,2,6701.0419068605825,2263,17.766256435862182,17,0,4,47,372.33978799897255,427.5163658968866,0
307,2088.064627465984,0,1033.841520281332,359,8.064184317118784,25,4,1,35,517.432524270838,313.31690090812145,0
131,1690.5264095282066,0,7505.246890076894,1198,28.052350237263315,19,2,3,59,547.0506043650508,414.81250094358563,0
60,221.33243398811362,5,8145.864836941314,1603,4.366229608726566,25,2,2,28,451.3962603843858,307.24412453933496,1
218,1618.4121483790068,4,7097.694772227357,2452,24.02313355827947,15,5,1,46,503.70439733484204,395.219612570856,1
18,714.3112194254528,7,9675.90951651102,2154,15.484486411239043,24,3,2,34,86.30505917068047,334.05349793218716,0
32,1502.3893795508857,1,8283.855368860339,465,22.634757886688703,24,1,4,43,761.8947577524381,389.6470315213332,0
82,1716.3232312034559,3,9040.62790597773,1757,9.6661021851877,5,0,2,40,634.710720348307,346.3973032344428,0
220,615.5315134273296,7,9342.353726230716,1561,15.677443268205144,12,3,3,37,305.40301706835925,424.9005342426209,1
390,1169.3036799569031,5,8033.345119550705,2124,25.7766428168337,3,3,5,19,454.6219626533677,463.823373852025,0
369,516.2959139067161,0,6775.162535864341,890,14.27290392413158,22,5,3,41,47.386378807772864,409.5907889506724,0
158,178.23024567694537,3,156.61395547181394,846,11.111735926352953,13,0,2,48,42.56997305925771,329.83281066945403,0
18,977.2672375403793,0,4711.674956908934,412,16.316583894455714,0,2,1,44,208.13068473845053,325.0038567599158,0
